"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Vayne",0.4976,365484,181865,0.4946,390313,193049,0.0054,0.001,0.0055,0.0091
"Aatrox",0.4837,828184,400593,0.4803,852118,409272,0,0.0121,0.0165,0
"Camille",0.4966,399084,198185,0.4928,458045,225725,0.1375,-5e-04,0.0039,0.0985
"Cho'Gath",0.4876,309640,150980,0.486,297862,144761,0,0.0068,0.0119,0
"Darius",0.5027,1556454,782429,0.5017,1714049,859938,0,-0.0089,-0.0045,0
"Dr. Mundo",0.5144,374516,192651,0.509,386796,196879,0,-0.0166,-0.0121,0
"Fiora",0.5064,1007403,510149,0.5051,976425,493192,0,-0.0119,-0.0075,0
"Garen",0.5186,1888084,979160,0.5202,2069711,1076664,0,-0.0278,-0.0234,0
"Gnar",0.4915,428331,210525,0.4883,434662,212245,0,0.0039,0.0083,0
"Gragas",0.4742,29795,14129,0.4695,42999,20188,0,0.015,0.0283,0
"Heimerdinger",0.5015,114320,57331,0.5033,123490,62153,0,-0.0147,-0.0068,0
"Illaoi",0.5111,590020,301559,0.5074,602429,305672,0,-0.0148,-0.0104,0
"Irelia",0.4659,790673,368375,0.4626,836979,387186,0,0.03,0.0345,0
"Jax",0.5016,1011626,507432,0.5004,1060442,530645,0,-0.0087,-0.0043,0
"Jayce",0.4784,277056,132544,0.4764,278889,132863,0,0.016,0.0212,0
"Kayle",0.5034,393571,198124,0.5034,410816,206805,0,-0.0108,-0.0064,0
"Kennen",0.4841,172506,83510,0.4819,182863,88122,0,0.0078,0.0143,0
"Kled",0.5179,309696,160392,0.5118,304223,155701,0,-0.0198,-0.0148,0
"Malphite",0.5165,808020,417342,0.5144,815708,419600,0,-0.022,-0.0176,0
"Maokai",0.5194,547190,284210,0.5164,489012,252526,0,-0.0235,-0.0191,0
"Mordekaiser",0.5019,1402746,704038,0.4996,1466441,732634,2e-04,-0.0065,-0.002,0
"Nasus",0.5223,1107152,578265,0.5183,1072852,556059,0,-0.0257,-0.0213,0
"Neeko",0.5032,41386,20825,0.5083,41972,21334,1e-04,-0.0202,-0.0066,0
"Nocturne",0.5314,55420,29450,0.5322,61189,32565,0,-0.0413,-0.0301,0
"Olaf",0.4985,166228,82865,0.4886,169313,82726,1e-04,0.0036,0.0103,0
"Ornn",0.5044,758634,382655,0.5007,757160,379110,0,-0.0094,-0.005,0
"Pantheon",0.4654,132347,61594,0.4627,130687,60469,0,0.0287,0.0364,0
"Poppy",0.4938,362689,179096,0.4918,375844,184840,0.0138,6e-04,0.0051,0.0142
"Quinn",0.5175,340119,176012,0.5163,337725,174367,0,-0.0233,-0.0186,0
"Renekton",0.4867,1227114,597236,0.484,1225031,592915,0,0.0086,0.013,0
"Rengar",0.5172,150998,78096,0.5115,153830,78684,0,-0.0198,-0.0128,0
"Riven",0.4883,481934,235328,0.4803,500899,240582,0,0.0112,0.0156,0
"Rumble",0.4888,111109,54310,0.4856,117177,56901,0,0.0067,0.0148,0
"Ryze",0.4691,126200,59200,0.4649,125087,58153,0,0.0257,0.0335,0
"Sett",0.5021,1140242,572516,0.4988,1209133,603116,6e-04,-0.0061,-0.0017,0
"Shen",0.5141,767007,394318,0.5101,768790,392160,0,-0.0175,-0.0131,0
"Shyvana",0.5205,64234,33434,0.5147,67178,34577,0,-0.027,-0.0163,0
"Singed",0.5341,293903,156974,0.5294,338966,179449,0,-0.0368,-0.032,0
"Sion",0.5172,280888,145275,0.5111,268974,137473,0,-0.0192,-0.0139,0
"Skarner",0.5121,14392,7370,0.505,15081,7616,0.0891,-0.021,0.0015,0.0121
"Sylas",0.4738,274479,130048,0.4723,269940,127493,0,0.0195,0.0248,0
"Tahm Kench",0.4971,92388,45926,0.4916,99932,49127,0.5512,-0.003,0.0057,0.091
"Teemo",0.5154,967580,498691,0.5145,986970,507796,0,-0.0225,-0.0181,0
"Tryndamere",0.4999,788257,394050,0.4984,776178,386847,0.0018,-0.0058,-0.0013,1e-04
"Udyr",0.4526,27558,12473,0.4539,27916,12671,0,0.0293,0.0459,0
"Urgot",0.5333,873817,466007,0.5307,887370,470927,0,-0.0383,-0.0338,0
"Vladimir",0.4758,391742,186391,0.4783,407313,194818,0,0.014,0.0184,0
"Wukong",0.5203,527846,274638,0.518,664588,344257,0,-0.0247,-0.0203,0
"Yorick",0.5254,419530,220421,0.5215,403474,210412,0,-0.0292,-0.0248,0
