"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Akali",0.4237,313412,132793,0.4353,238541,103837,0,-0.0146,-0.009,0
"Aatrox",0.4625,1110211,513473,0.4638,1007305,467188,0,-0.0314,-0.0258,0
"Camille",0.4862,438985,213435,0.4814,353789,170314,0,-0.0486,-0.0429,0
"Cassiopeia",0.511,82514,42165,0.5167,67802,35033,0,-0.0887,-0.0781,0
"Cho'Gath",0.49,383921,188121,0.4877,347834,169639,0,-0.0542,-0.0486,0
"Darius",0.504,2062355,1039427,0.5065,1979041,1002384,0,-0.0751,-0.0695,0
"Dr. Mundo",0.5173,435567,225319,0.5126,420871,215738,0,-0.0805,-0.0748,0
"Fiora",0.4976,1139018,566775,0.4951,945576,468155,0,-0.062,-0.0563,0
"Gangplank",0.4739,443530,210189,0.4729,372041,175938,0,-0.0397,-0.034,0
"Heimerdinger",0.5044,147307,74302,0.4933,137471,67814,0,-0.0612,-0.0538,0
"Illaoi",0.5069,767142,388864,0.5016,718556,360428,0,-0.0696,-0.0639,0
"Irelia",0.4529,715211,323919,0.4437,654697,290489,0,-0.0107,-0.005,0
"Jax",0.4962,885597,439433,0.4914,943805,463786,0,-0.0569,-0.0512,0
"Karma",0.4921,64337,31660,0.4858,63731,30961,0,-0.0567,-0.0458,0
"Kayle",0.5154,545050,280919,0.5134,503242,258364,0,-0.0815,-0.0758,0
"Kennen",0.485,319933,155168,0.4831,243875,117816,0,-0.0506,-0.0449,0
"Kled",0.5161,461039,237942,0.5131,377865,193883,0,-0.0805,-0.0749,0
"Lissandra",0.4866,26407,12850,0.4744,22649,10745,0,-0.0492,-0.0308,0
"Lucian",0.4674,258709,120921,0.464,278247,129107,0,-0.0312,-0.0256,0
"Maokai",0.5118,181314,92797,0.5247,410532,215406,0,-0.0913,-0.0857,0
"Mordekaiser",0.5,1917384,958692,0.5014,1787974,896490,0,-0.068,-0.0623,0
"Nasus",0.5219,1067127,556934,0.5144,1124193,578285,0,-0.0837,-0.078,0
"Neeko",0.4962,41269,20478,0.4924,36014,17733,0,-0.0649,-0.0503,0
"Olaf",0.4827,194786,94023,0.4792,171010,81948,0,-0.0479,-0.0413,0
"Ornn",0.5116,1526021,780712,0.5251,2021037,1061247,0,-0.0925,-0.0868,0
"Pantheon",0.4643,320164,148652,0.4623,278820,128898,0,-0.0295,-0.0239,0
"Poppy",0.4895,267919,131146,0.4936,313246,154618,0,-0.061,-0.0554,0
"Quinn",0.5067,372681,188837,0.5042,305127,153845,0,-0.0718,-0.0662,0
"Renekton",0.4831,1192790,576237,0.478,1132321,541249,0,-0.0445,-0.0389,0
"Rengar",0.5116,229742,117536,0.5105,203140,103703,0,-0.0789,-0.0728,0
"Riven",0.4826,692982,334433,0.4741,543843,257836,0,-0.0403,-0.0346,0
"Ryze",0.4543,385990,175355,0.4539,294987,133895,0,-0.0215,-0.0159,0
"Shen",0.5105,744821,380231,0.5188,732746,380149,0,-0.085,-0.0793,0
"Sion",0.507,210580,106764,0.5191,246680,128052,0,-0.0867,-0.081,0
"Skarner",0.4986,31512,15712,0.4976,24984,12432,0,-0.0711,-0.0536,0
"Swain",0.5029,80998,40734,0.5044,71418,36023,0,-0.0731,-0.0628,0
"Tahm Kench",0.4804,76056,36537,0.4875,77941,37996,0,-0.0551,-0.0452,0
"Teemo",0.5143,1091734,561479,0.5128,1012435,519177,0,-0.0833,-0.0776,0
"Trundle",0.4987,168613,84087,0.4914,143672,70600,0,-0.0589,-0.0516,0
"Tryndamere",0.4979,859695,428042,0.4929,848506,418229,0,-0.0599,-0.0542,0
"Urgot",0.5146,496252,255371,0.5122,445534,228203,0,-0.0793,-0.0737,0
"Vayne",0.4884,478054,233482,0.4866,446702,217365,0,-0.0539,-0.0483,0
"Viktor",0.4954,36036,17852,0.4975,35656,17739,0,-0.0669,-0.0522,0
"Vladimir",0.479,703535,336993,0.4792,633871,303751,0,-0.047,-0.0413,0
"Volibear",0.5171,195685,101189,0.5213,264022,137635,0,-0.089,-0.0834,0
"Wukong",0.5088,75939,38638,0.4906,68468,33590,0,-0.0592,-0.0487,0
"Yasuo",0.4851,605511,293733,0.4826,535763,258559,0,-0.0509,-0.0453,0
"Yorick",0.5323,497328,264728,0.5269,449145,236655,0,-0.0935,-0.0879,0
