"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Senna",0.5228,1251409,654237,0.5247,726928,381419,0.0291,-0.0034,-2e-04,0.0099
"Ashe",0.5158,2061208,1063171,0.5132,1992788,1022699,0,0.0097,0.0129,0
"Cassiopeia",0.533,104619,55762,0.5399,97096,52422,0,-0.0191,-0.0102,0
"Draven",0.4907,741765,363984,0.4909,625497,307056,0,0.032,0.0355,0
"Heimerdinger",0.5203,124106,64572,0.5178,108082,55965,0.0012,0.0027,0.0112,0
"Jhin",0.5141,2504390,1287507,0.5147,2195746,1130150,0,0.0094,0.0127,0
"Jinx",0.5152,2506533,1291366,0.514,2215308,1138668,0,0.0089,0.0121,0
"Kai'Sa",0.4671,2105861,983648,0.467,1855260,866406,0,0.056,0.0592,0
"Kalista",0.4964,256069,127113,0.5021,328479,164929,0,0.02,0.0248,0
"Kog'Maw",0.5176,184569,95533,0.5187,182576,94702,2e-04,0.003,0.0095,0
"Lucian",0.491,2704584,1327951,0.4912,2302864,1131167,0,0.0328,0.036,0
"Quinn",0.4937,36186,17865,0.4964,35360,17553,0,0.0198,0.0345,0
"Sivir",0.4965,476386,236526,0.4929,442338,218028,0,0.0295,0.0336,0
"Syndra",0.4944,64487,31882,0.4956,57046,28272,0,0.019,0.0306,0
"Taliyah",0.51,59217,30201,0.5189,36329,18851,0.1215,-0.0015,0.013,0.0307
"Tristana",0.4904,1192158,584634,0.4907,1122083,550606,0,0.0325,0.0358,0
"Twitch",0.5099,395795,201816,0.5086,378769,192642,0,0.0139,0.0184,0
"Varus",0.4929,885721,436572,0.4918,883822,434664,0,0.0315,0.0348,0
"Vayne",0.5113,2246594,1148684,0.5131,2160173,1108385,0,0.0101,0.0133,0
"Veigar",0.5235,93416,48903,0.5211,91401,47629,0.0185,9e-04,0.0101,0.0399
"Xayah",0.4756,1011920,481269,0.4752,869690,413277,0,0.0478,0.0511,0
"Yasuo",0.5259,374590,196997,0.528,403058,212815,0.0197,-0.0048,-4e-04,8e-04
"Ziggs",0.529,59884,31679,0.5326,68524,36496,0.002,-0.0137,-0.0031,1e-04
