"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Draven",0.4844,1025498,496751,0.4882,791828,386570,0,-0.0054,-0.0022,0
"Ashe",0.5068,2169141,1099321,0.513,1671027,857237,0,-0.0269,-0.0238,0
"Caitlyn",0.501,4902006,2455905,0.486,3295977,1601845,4e-04,0.0013,0.0044,4e-04
"Cassiopeia",0.5288,104686,55358,0.539,88945,47941,0,-0.0542,-0.0449,0
"Ezreal",0.4674,2168416,1013518,0.4743,1991035,944348,0,0.0122,0.0153,0
"Heimerdinger",0.5134,170090,87324,0.5201,120126,62478,0,-0.0355,-0.0276,0
"Jhin",0.5178,2950030,1527526,0.5124,2291939,1174390,0,-0.0264,-0.0233,0
"Kai'Sa",0.476,3359368,1599059,0.4662,2213024,1031712,0,0.0205,0.0236,0
"Lucian",0.493,2898031,1428729,0.4942,2504062,1237507,0,-0.007,-0.0039,0
"Miss Fortune",0.5265,3787254,1993989,0.529,3776223,1997622,0,-0.0419,-0.0387,0
"Quinn",0.4967,43280,21497,0.4942,31646,15639,0.0022,-0.02,-0.0044,0.0367
"Senna",0.5265,692591,364649,0.5332,1512542,806487,0,-0.0463,-0.0432,0
"Sivir",0.493,585887,288842,0.4954,450166,223012,0,-0.0093,-0.0052,0
"Syndra",0.4906,72152,35398,0.4892,53648,26245,0.5915,-0.0076,0.0043,0.6513
"Taliyah",0.513,19247,9874,0.5087,74771,38036,0,-0.0268,-0.0167,0
"Tristana",0.4927,1405680,692579,0.4892,1098318,537297,0.7095,-0.0019,0.0013,0.1746
"Twitch",0.5066,425927,215775,0.5119,342517,175334,0,-0.026,-0.0212,0
"Vayne",0.5054,2216325,1120131,0.5084,1932365,982414,0,-0.0218,-0.0187,0
"Xayah",0.4789,1220066,584290,0.4762,942139,448647,0,0.0101,0.0132,0
"Yasuo",0.5187,442299,229420,0.521,335902,175005,0,-0.036,-0.0313,0
