"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Varus",0.4899,997983,488912,0.4932,834366,411509,0,-0.0049,-0.0018,0
"Ashe",0.5068,2169141,1099321,0.513,1671027,857237,0,-0.0212,-0.0181,0
"Caitlyn",0.501,4902006,2455905,0.486,3295977,1601845,0,0.0052,0.0082,0
"Cassiopeia",0.5288,104686,55358,0.539,88945,47941,0,-0.0504,-0.0411,0
"Ezreal",0.4674,2168416,1013518,0.4743,1991035,944348,0,0.0178,0.0208,0
"Heimerdinger",0.5134,170090,87324,0.5201,120126,62478,0,-0.0292,-0.0212,0
"Jhin",0.5178,2950030,1527526,0.5124,2291939,1174390,0,-0.0212,-0.0182,0
"Kai'Sa",0.476,3359368,1599059,0.4662,2213024,1031712,0,0.0257,0.0287,0
"Lucian",0.493,2898031,1428729,0.4942,2504062,1237507,0.1334,-0.0027,4e-04,0.1135
"Miss Fortune",0.5265,3787254,1993989,0.529,3776223,1997622,0,-0.037,-0.0339,0
"Quinn",0.4967,43280,21497,0.4942,31646,15639,0.2557,-0.0123,0.0033,0.7306
"Senna",0.5265,692591,364649,0.5332,1512542,806487,0,-0.0417,-0.0387,0
"Sivir",0.493,585887,288842,0.4954,450166,223012,0.0422,-0.0042,-1e-04,0.0173
"Syndra",0.4906,72152,35398,0.4892,53648,26245,0.3297,-0.003,0.0089,0.073
"Taliyah",0.513,19247,9874,0.5087,74771,38036,0,-0.0191,-0.009,0
"Tristana",0.4927,1405680,692579,0.4892,1098318,537297,0,0.0024,0.0055,0
"Twitch",0.5066,425927,215775,0.5119,342517,175334,0,-0.0203,-0.0156,0
"Vayne",0.5054,2216325,1120131,0.5084,1932365,982414,0,-0.0171,-0.014,0
"Xayah",0.4789,1220066,584290,0.4762,942139,448647,0,0.0154,0.0185,0
"Yasuo",0.5187,442299,229420,0.521,335902,175005,0,-0.0316,-0.0268,0
