"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Soraka",0.5222,1501506,784086,0.4902,1081049,529930,0,0.0309,0.0336,0
"Alistar",0.49,548283,268659,0.4903,511253,250667,0.823,-0.0022,0.0017,0.9066
"Anivia",0.4535,36727,16656,0.4483,42473,19041,0,0.0346,0.0481,0
"Bard",0.5157,675341,348273,0.5192,681028,353590,0,-0.0306,-0.0272,0
"Blitzcrank",0.5253,2233637,1173330,0.5233,2133335,1116374,0,-0.0351,-0.0325,0
"Brand",0.5191,953658,495044,0.5216,916861,478235,0,-0.0332,-0.0303,0
"Braum",0.4841,752725,364394,0.484,671830,325166,0,0.0045,0.0079,0
"Fiddlesticks",0.4928,314109,154793,0.4923,297369,146395,0.1138,-0.0046,5e-04,0.0424
"Janna",0.5182,686444,355715,0.5247,654643,343491,0,-0.0365,-0.033,0
"Karma",0.4927,582542,287018,0.497,568129,282360,0,-0.0082,-0.0045,0
"Lulu",0.5062,931779,471667,0.511,890917,455259,0,-0.0224,-0.0195,0
"Maokai",0.5206,117622,61234,0.5266,153606,80889,0,-0.0384,-0.0313,0
"Morgana",0.4892,1963818,960700,0.4902,1914586,938530,0.8404,-0.0012,0.0015,0.9998
"Nami",0.5307,1465077,777516,0.5351,1340349,717221,0,-0.0462,-0.0435,0
"Neeko",0.4736,128076,60657,0.4729,122029,57708,0,0.0106,0.0185,0
"Poppy",0.4744,57279,27173,0.4811,58493,28141,0.0017,0.0034,0.0149,0
"Pyke",0.488,1869528,912330,0.4892,1752602,857373,0.0367,1e-04,0.0028,0.102
"Rakan",0.49,716902,351282,0.4928,670827,330584,0.0214,-0.0037,-3e-04,8e-04
"Shaco",0.5238,219653,115054,0.5234,236520,123795,0,-0.0358,-0.0301,0
"Shen",0.4816,141141,67974,0.4843,141477,68517,3e-04,0.003,0.0104,0
"Sion",0.4866,29006,14114,0.4945,28864,14273,0.3581,-0.012,0.0044,0.15
"Swain",0.5185,691076,358323,0.5199,638026,331710,0,-0.0318,-0.0283,0
"Tahm Kench",0.4521,154000,69623,0.4449,139518,62072,0,0.043,0.0504,0
"Taliyah",0.5011,22404,11227,0.4961,18593,9224,0.0423,-0.0207,-4e-04,0.1105
"Taric",0.5273,403364,212694,0.5277,400300,211238,0,-0.039,-0.0346,0
"Thresh",0.4912,3065458,1505753,0.4908,2735012,1342344,0.7719,-0.0015,0.0011,0.2906
"Veigar",0.4776,236314,112864,0.4775,230246,109942,0,0.0096,0.0153,0
"Vel'Koz",0.5057,447736,226420,0.5074,428587,217465,0,-0.0186,-0.0144,0
"Volibear",0.4927,56125,27653,0.498,63210,31479,2e-04,-0.0159,-0.005,1e-04
"Xerath",0.4959,422642,209588,0.5007,404193,202379,0,-0.0128,-0.0085,0
"Ziggs",0.486,43312,21050,0.4898,45724,22396,0.8686,-0.007,0.0059,0.8697
"Zilean",0.5163,399532,206278,0.5196,420549,218517,0,-0.0321,-0.0278,0
"Zyra",0.5168,676572,349652,0.5153,636076,327770,0,-0.027,-0.0235,0
