"champName","winRate.x","gamesPlayed.x","gamesWon.x","winRate.y","gamesPlayed.y","gamesWon.y","mcNemarP","lbound95","ubound95","chiP"
"Fiddlesticks",0.4936,98926,48830,0.4859,93967,45659,0.0011,0.003,0.0121,7e-04
"Alistar",0.5045,547732,276331,0.5038,515806,259863,0,-0.0216,-0.0126,0
"Anivia",0.4485,29928,13423,0.4441,30591,13585,0,0.0314,0.0471,0
"Annie",0.4769,62570,29840,0.4812,59180,28477,0.2614,-0.0024,0.009,0.0724
"Bard",0.5101,674790,344210,0.5158,686663,354181,0,-0.0343,-0.0252,0
"Blitzcrank",0.513,1563757,802207,0.5133,1578336,810160,0,-0.0346,-0.0255,0
"Braum",0.4849,517927,251143,0.4879,496044,242020,0.4947,-0.0061,0.0029,0.2618
"Galio",0.5121,217317,111288,0.5097,216581,110391,0,-0.0274,-0.0183,0
"Karma",0.4957,700977,347474,0.4961,826343,409949,0,-0.0157,-0.0067,0
"Leona",0.509,1681892,856083,0.5071,1627771,825443,0,-0.0241,-0.0151,0
"Lulu",0.5108,1356869,693089,0.5129,1463428,750592,0,-0.0322,-0.0232,0
"Malphite",0.4892,484743,237136,0.4868,494422,240685,0.2436,-0.0072,0.0018,0.6144
"Maokai",0.5219,223722,116761,0.518,213759,110727,0,-0.0381,-0.0291,0
"Morgana",0.4921,1676869,825187,0.4912,1659396,815095,0.0623,-0.0088,2e-04,0.0016
"Nami",0.5173,916725,474222,0.5175,883069,456988,0,-0.036,-0.027,0
"Nautilus",0.5008,1706539,854635,0.5009,1712386,857734,0,-0.02,-0.0109,0
"Neeko",0.4831,122806,59328,0.4842,122569,59348,0.4668,-0.0028,0.0062,0.4317
"Pantheon",0.4867,82092,39954,0.4922,93075,45812,0.0069,-0.0108,-0.0017,0.0064
"Poppy",0.4795,59926,28735,0.4793,59278,28412,0.0592,-2e-04,0.0112,0.0118
"Pyke",0.4877,1280361,624432,0.4894,1292960,632775,0.7326,-0.0053,0.0037,0.0385
"Rakan",0.4866,499793,243199,0.4912,522440,256623,0.0219,-0.0098,-8e-04,0.0028
"Sett",0.483,375203,181223,0.4781,445344,212919,1e-04,0.0044,0.0134,0
"Shaco",0.5237,155623,81500,0.5211,170852,89031,0,-0.0411,-0.032,0
"Shen",0.4884,130306,63641,0.4872,131935,64279,0.9153,-0.0048,0.0043,0.5431
"Sion",0.4979,27634,13759,0.4969,27676,13752,2e-04,-0.0244,-0.0078,0.0013
"Sona",0.5205,527803,274721,0.5213,556440,290072,0,-0.0382,-0.0292,0
"Soraka",0.5146,1055717,543272,0.5147,1075667,553646,0,-0.0344,-0.0254,0
"Swain",0.5177,542409,280805,0.5161,542257,279859,0,-0.038,-0.029,0
"Tahm Kench",0.4493,101968,45814,0.4522,109357,49451,0,0.0293,0.0383,0
"Taliyah",0.5013,10136,5081,0.489,11081,5419,0.7068,-0.0157,0.0106,0.5329
"Taric",0.521,358262,186655,0.5244,351097,184115,0,-0.0427,-0.0337,0
"Thresh",0.4867,2321904,1130071,0.4863,2381803,1158271,0.7194,-0.0054,0.0037,0.812
"Veigar",0.4814,173375,83463,0.4817,172733,83205,0.3825,-0.0025,0.0065,0.0378
"Vel'Koz",0.5137,378202,194282,0.51,385722,196718,0,-0.0261,-0.017,0
"Xerath",0.5031,395195,198823,0.5038,391541,197258,0,-0.0216,-0.0126,0
"Yuumi",0.5007,1887977,945310,0.5024,2082229,1046112,0,-0.0241,-0.0151,0
"Ziggs",0.4855,34802,16896,0.4843,36101,17484,0.6877,-0.0088,0.0058,0.6059
"Zilean",0.5156,396617,204496,0.5175,405033,209605,0,-0.0352,-0.0262,0
"Zyra",0.5179,629377,325954,0.5157,638360,329202,0,-0.0328,-0.0238,0
